player1,numeric,tag_similarity,categorical,tag_numeric,tag_categorical,numeric_categorical,all,player2
Roberto Bautista Agut,,,0.2581988897471611,,,,0.2581988897471611,Zeynep Sonmez
Karolina Muchova,,,0.5163977794943222,,,,0.5163977794943222,Zeynep Sonmez
Oksana Kalashnikova,,,0.6324555320336759,,,,0.6324555320336759,Zeynep Sonmez
Marc-Andrea Huesler,,,0.5962847939999439,,,,0.5962847939999439,Zeynep Sonmez
Alison Riske-Amritraj,,,0.0,,,,0.0,Zeynep Sonmez
Anna-Lena Friedsam,,,0.565685424949238,,,,0.565685424949238,Zeynep Sonmez
Victoria Azarenka,,,0.5163977794943222,,,,0.5163977794943222,Zeynep Sonmez
Kristina Dmitruk,,,0.8944271909999159,,,,0.8944271909999159,Zeynep Sonmez
Ysaline Bonaventure,,,0.5163977794943222,,,,0.5163977794943222,Zeynep Sonmez
Evgeniya Rodina,,,0.6324555320336759,,,,0.6324555320336759,Zeynep Sonmez
Qinwen Zheng,,,0.5773502691896257,,,,0.5773502691896257,Zeynep Sonmez
Jasmijn Gimbrere ,,,0.6324555320336759,,,,0.6324555320336759,Zeynep Sonmez
Miyu Kato,,,0.8451542547285166,,,,0.8451542547285166,Zeynep Sonmez
Bibiane Schoofs,,,0.6761234037828132,,,,0.6761234037828132,Zeynep Sonmez
Aliaksandra Sasnovich,,,0.565685424949238,,,,0.565685424949238,Zeynep Sonmez
Milos Raonic,,,0.4338609156373123,,,,0.4338609156373123,Zeynep Sonmez
Marin Cilic,,,0.2581988897471611,,,,0.2581988897471611,Zeynep Sonmez
Ellen Perez,,,0.5393598899705937,,,,0.5393598899705937,Zeynep Sonmez
Erin Routliffe,,,0.565685424949238,,,,0.565685424949238,Zeynep Sonmez
Ugo Humbert,,,0.5393598899705937,,,,0.5393598899705937,Zeynep Sonmez
Adrian Mannarino,,,0.0,,,,0.0,Zeynep Sonmez
Emil Ruusuvuori,,,0.5393598899705937,,,,0.5393598899705937,Zeynep Sonmez
Pierre-Hugues Herbert,,,0.565685424949238,,,,0.565685424949238,Zeynep Sonmez
Bianca Andreescu,,,0.46188021535170054,,,,0.46188021535170054,Zeynep Sonmez
Anna Blinkova,,,0.6324555320336759,,,,0.6324555320336759,Zeynep Sonmez
Veronika Kudermetova,,,0.5393598899705937,,,,0.5393598899705937,Zeynep Sonmez
Botic van de Zandschulp,,,0.5393598899705937,,,,0.5393598899705937,Zeynep Sonmez
Elina Svitolina,,,0.47809144373375745,,,,0.47809144373375745,Zeynep Sonmez
Alex de Minaur,,,0.31622776601683794,,,,0.31622776601683794,Zeynep Sonmez
Elise Mertens,,,0.5163977794943222,,,,0.5163977794943222,Zeynep Sonmez
Noah Gabriel,,,0.7302967433402214,,,,0.7302967433402214,Susan Bandecchi
Arthur Fils,,,0.7385489458759964,,,,0.7385489458759964,Susan Bandecchi
Jesika Maleckova,,,0.6804138174397717,,,,0.6804138174397717,Susan Bandecchi
Lena Papadakis,,,1.0,,,,1.0,Susan Bandecchi
Zeynep Sonmez,,,0.7302967433402214,,,,0.7302967433402214,Susan Bandecchi
Gijs Brouwer,,,0.5443310539518174,,,,0.5443310539518174,Susan Bandecchi
Edan Leshem,,,0.6172133998483676,,,,0.6172133998483676,Susan Bandecchi
Mackenzie McDonald,,,0.5163977794943222,,,,0.5163977794943222,Susan Bandecchi
Ilya Ivashka,,,0.5773502691896258,,,,0.5773502691896258,Susan Bandecchi
Viktoria Hruncakova,,,0.6804138174397717,,,,0.6804138174397717,Susan Bandecchi
Zizou Bergs,,,0.5443310539518174,,,,0.5443310539518174,Susan Bandecchi
Jordan Thompson,,,0.3333333333333333,,,,0.3333333333333333,Susan Bandecchi
Ana Konjuh,,,0.6804138174397717,,,,0.6804138174397717,Susan Bandecchi
Yanina Wickmayer,,,0.5773502691896258,,,,0.5773502691896258,Susan Bandecchi
Taylah Preston,,,0.5773502691896258,,,,0.5773502691896258,Susan Bandecchi
Lucrezia Stefanini,,,0.6804138174397717,,,,0.6804138174397717,Susan Bandecchi
Raluka Serban,,,0.6804138174397717,,,,0.6804138174397717,Susan Bandecchi
Andrea Vavassori,,,0.5,,,,0.5,Susan Bandecchi
Celine Naef,,,0.816496580927726,,,,0.816496580927726,Susan Bandecchi
Dalila Jakupovic,,,0.7216878364870323,,,,0.7216878364870323,Susan Bandecchi
Katie Volynets,,,0.5443310539518174,,,,0.5443310539518174,Susan Bandecchi
Anouk Koevermans,,,0.6172133998483676,,,,0.6172133998483676,Susan Bandecchi
Eva Lys,,,0.816496580927726,,,,0.816496580927726,Susan Bandecchi
Jessika Ponchet,,,0.816496580927726,,,,0.816496580927726,Susan Bandecchi
Lloyd Harris,,,0.5443310539518174,,,,0.5443310539518174,Susan Bandecchi
Sachia Vickery,,,0.45291081365783825,,,,0.45291081365783825,Susan Bandecchi
Jelle Sels,,,0.6172133998483676,,,,0.6172133998483676,Susan Bandecchi
Alexei Popyrin,,,0.5443310539518174,,,,0.5443310539518174,Susan Bandecchi
Carol Zhao,,,0.5443310539518174,,,,0.5443310539518174,Susan Bandecchi
David Goffin,,,0.5163977794943222,,,,0.5163977794943222,Susan Bandecchi
Jason Kubler,,,0.5443310539518174,,,,0.5443310539518174,Susan Bandecchi
Coco Vandeweghe,,,0.2721655269759087,,,,0.2721655269759087,Susan Bandecchi
Corentin Moutet,,,0.5773502691896258,,,,0.5773502691896258,Susan Bandecchi
Polina Kudermetova,,,0.6172133998483676,,,,0.6172133998483676,Susan Bandecchi
Priscilla Hon,,,0.5443310539518174,,,,0.5443310539518174,Susan Bandecchi
Jesper de Jong,,,0.6172133998483676,,,,0.6172133998483676,Susan Bandecchi
Eva Vedder,,,0.6172133998483676,,,,0.6172133998483676,Susan Bandecchi
Max Purcell,,,0.2721655269759087,,,,0.2721655269759087,Susan Bandecchi
Natalija Stevanovic,,,0.5,,,,0.5,Susan Bandecchi
Ricardas Berankis,,,0.6804138174397717,,,,0.6804138174397717,Susan Bandecchi
Pavel Kotov,,,0.5773502691896258,,,,0.5773502691896258,Susan Bandecchi
Venus Williams,,,0.4923659639173309,,,,0.4923659639173309,Susan Bandecchi
Ashlyn Krueger,,,0.5443310539518174,,,,0.5443310539518174,Susan Bandecchi
Robin Haase,,,0.6172133998483676,,,,0.6172133998483676,Susan Bandecchi
Giovanni Mpetshi Perricard,,,0.8660254037844387,,,,0.8660254037844387,Susan Bandecchi
Mai Hontama,,,0.5773502691896258,,,,0.5773502691896258,Susan Bandecchi
Yue Yuan,,,0.5773502691896258,,,,0.5773502691896258,Susan Bandecchi
Alec Deckers,,,0.5773502691896258,,,,0.5773502691896258,Susan Bandecchi
Kimberly Birrell,,,0.4923659639173309,,,,0.4923659639173309,Susan Bandecchi
Ekaterina Makarova,,,0.8164965809277261,,,,0.8164965809277261,Susan Bandecchi
Rinky Hijikata,,,0.5443310539518174,,,,0.5443310539518174,Susan Bandecchi
Lesley Pattinama Kerkhove,,,0.5773502691896258,,,,0.5773502691896258,Susan Bandecchi
Dalma Galfi,,,0.6804138174397717,,,,0.6804138174397717,Susan Bandecchi
Lexie Stevens,,,0.6172133998483676,,,,0.6172133998483676,Susan Bandecchi
Laslo Djere,,,0.6804138174397717,,,,0.6804138174397717,Susan Bandecchi
Arthur Rinderknech,,,0.7745966692414834,,,,0.7745966692414834,Susan Bandecchi
Greet Minnen,,,0.3086066999241838,,,,0.3086066999241838,Susan Bandecchi
Emina Bektas,,,0.5443310539518174,,,,0.5443310539518174,Susan Bandecchi
Dayne Kelly,,,0.6172133998483676,,,,0.6172133998483676,Susan Bandecchi
Jannik Sinner,,,0.5661385170722978,,,,0.5661385170722978,Susan Bandecchi
Alex de Minaur,,,0.2886751345948129,,,,0.2886751345948129,Susan Bandecchi
Ellen Perez,,,0.4923659639173309,,,,0.4923659639173309,Susan Bandecchi
Ugo Humbert,,,0.7385489458759964,,,,0.7385489458759964,Susan Bandecchi
Liudmila Samsonova,,,0.5443310539518174,,,,0.5443310539518174,Susan Bandecchi
Daniil Medvedev,,,0.4923659639173309,,,,0.4923659639173309,Susan Bandecchi
Maxime Cressy,,,0.23570226039551587,,,,0.23570226039551587,Susan Bandecchi
Botic van de Zandschulp,,,0.4923659639173309,,,,0.4923659639173309,Susan Bandecchi
Bianca Andreescu,,,0.4216370213557839,,,,0.4216370213557839,Susan Bandecchi
Anna Blinkova,,,0.5773502691896258,,,,0.5773502691896258,Susan Bandecchi
Pablo Carreno Busta,,,0.545544725589981,,,,0.545544725589981,Susan Bandecchi
Milos Raonic,,,0.39605901719066977,,,,0.39605901719066977,Susan Bandecchi
Roberto Bautista Agut,,,0.3535533905932738,,,,0.3535533905932738,Susan Bandecchi
Victoria Azarenka,,,0.47140452079103173,,,,0.47140452079103173,Susan Bandecchi
Marc-Andrea Huesler,,,0.816496580927726,,,,0.816496580927726,Susan Bandecchi
Brandon Nakashima,,,0.47140452079103173,,,,0.47140452079103173,Susan Bandecchi
Jasmijn Gimbrere ,,,0.5773502691896258,,,,0.5773502691896258,Susan Bandecchi
Miyu Kato,,,0.6172133998483676,,,,0.6172133998483676,Susan Bandecchi
Petra Martic,,,0.6154574548966636,,,,0.6154574548966636,Susan Bandecchi
Rebecca Peterson,,,0.6154574548966636,,,,0.6154574548966636,Susan Bandecchi
Ekaterina Alexandrova,,,0.3086066999241838,,,,0.3086066999241838,Susan Bandecchi
Ankita Raina,,,0.3651483716701107,,,,0.3651483716701107,Susan Bandecchi
Bibiane Schoofs,,,0.6172133998483676,,,,0.6172133998483676,Susan Bandecchi
Marin Cilic,,,0.3535533905932738,,,,0.3535533905932738,Susan Bandecchi
Sabine Lisicki,,,0.816496580927726,,,,0.816496580927726,Susan Bandecchi
Alison Riske-Amritraj,,,0.0,,,,0.0,Susan Bandecchi
Karolina Muchova,,,0.5892556509887896,,,,0.5892556509887896,Susan Bandecchi
Adrian Mannarino,,,0.24618298195866545,,,,0.24618298195866545,Susan Bandecchi
Aliaksandra Sasnovich,,,0.5163977794943222,,,,0.5163977794943222,Susan Bandecchi
Kristina Dmitruk,,,0.8164965809277261,,,,0.8164965809277261,Susan Bandecchi
Qinwen Zheng,,,0.4216370213557839,,,,0.4216370213557839,Susan Bandecchi
Magali Kempen,,,0.6172133998483676,,,,0.6172133998483676,Susan Bandecchi
Erin Routliffe,,,0.5163977794943222,,,,0.5163977794943222,Susan Bandecchi
Belinda Bencic,,,0.47140452079103173,,,,0.47140452079103173,Susan Bandecchi
Tallon Griekspoor,,,0.5163977794943222,,,,0.5163977794943222,Susan Bandecchi
Felix Auger-Aliassime,,,0.4364357804719848,,,,0.4364357804719848,Susan Bandecchi
Marie Bouzkova,,,0.43301270189221935,,,,0.43301270189221935,Susan Bandecchi
Pierre-Hugues Herbert,,,0.7745966692414834,,,,0.7745966692414834,Susan Bandecchi
Evgeniya Rodina,,,0.5773502691896258,,,,0.5773502691896258,Susan Bandecchi
Bernabe Zapata Miralles,,,0.545544725589981,,,,0.545544725589981,Susan Bandecchi
Alexander Bublik,,,0.5892556509887896,,,,0.5892556509887896,Susan Bandecchi
Borna Coric,,,0.6154574548966636,,,,0.6154574548966636,Susan Bandecchi
Miomir Kecmanovic,,,0.6154574548966636,,,,0.6154574548966636,Susan Bandecchi
Elina Svitolina,,,0.545544725589981,,,,0.545544725589981,Susan Bandecchi
Oksana Kalashnikova,,,0.7216878364870323,,,,0.7216878364870323,Susan Bandecchi
Ysaline Bonaventure,,,0.47140452079103173,,,,0.47140452079103173,Susan Bandecchi
Varvara Gracheva,,,0.5773502691896258,,,,0.5773502691896258,Susan Bandecchi
Veronika Kudermetova,,,0.4923659639173309,,,,0.4923659639173309,Susan Bandecchi
Shelby Rogers,,,0.2721655269759087,,,,0.2721655269759087,Susan Bandecchi
Tim van Rijthoven,,,0.0,,,,0.0,Susan Bandecchi
Caty Mcnally,,,0.47140452079103173,,,,0.47140452079103173,Susan Bandecchi
Emil Ruusuvuori,,,0.6154574548966636,,,,0.6154574548966636,Susan Bandecchi
Anna-Lena Friedsam,,,0.7745966692414834,,,,0.7745966692414834,Susan Bandecchi
Mikael Ymer,,,0.6154574548966636,,,,0.6154574548966636,Susan Bandecchi
Elise Mertens,,,0.47140452079103173,,,,0.47140452079103173,Susan Bandecchi
Viktoria Hruncakova,,,0.7559289460184544,,,,0.7559289460184544,Magali Kempen
Laslo Djere,,,0.7559289460184544,,,,0.7559289460184544,Magali Kempen
Lucrezia Stefanini,,,0.7559289460184544,,,,0.7559289460184544,Magali Kempen
Yue Yuan,,,0.8017837257372732,,,,0.8017837257372732,Magali Kempen
Anouk Koevermans,,,1.0,,,,1.0,Magali Kempen
Giovanni Mpetshi Perricard,,,0.8017837257372732,,,,0.8017837257372732,Magali Kempen
Ashlyn Krueger,,,0.7559289460184544,,,,0.7559289460184544,Magali Kempen
Natalija Stevanovic,,,0.6172133998483676,,,,0.6172133998483676,Magali Kempen
Ana Konjuh,,,0.7559289460184544,,,,0.7559289460184544,Magali Kempen
Dalila Jakupovic,,,0.8017837257372732,,,,0.8017837257372732,Magali Kempen
Priscilla Hon,,,0.7559289460184544,,,,0.7559289460184544,Magali Kempen
Taylah Preston,,,0.5345224838248488,,,,0.5345224838248488,Magali Kempen
David Goffin,,,0.8366600265340756,,,,0.8366600265340756,Magali Kempen
Corentin Moutet,,,0.4008918628686366,,,,0.4008918628686366,Magali Kempen
Zeynep Sonmez,,,0.6761234037828132,,,,0.6761234037828132,Magali Kempen
Alexei Popyrin,,,0.7559289460184544,,,,0.7559289460184544,Magali Kempen
Jelle Sels,,,1.0,,,,1.0,Magali Kempen
Jessika Ponchet,,,0.7559289460184544,,,,0.7559289460184544,Magali Kempen
Katie Volynets,,,0.7559289460184544,,,,0.7559289460184544,Magali Kempen
Noah Gabriel,,,0.8451542547285166,,,,0.8451542547285166,Magali Kempen
Edan Leshem,,,0.8571428571428571,,,,0.8571428571428571,Magali Kempen
Ilya Ivashka,,,0.8017837257372732,,,,0.8017837257372732,Magali Kempen
Coco Vandeweghe,,,0.5039526306789696,,,,0.5039526306789696,Magali Kempen
Gijs Brouwer,,,0.7559289460184544,,,,0.7559289460184544,Magali Kempen
Dalma Galfi,,,0.7559289460184544,,,,0.7559289460184544,Magali Kempen
Dayne Kelly,,,0.8571428571428571,,,,0.8571428571428571,Magali Kempen
Emina Bektas,,,0.7559289460184544,,,,0.7559289460184544,Magali Kempen
Robin Haase,,,1.0,,,,1.0,Magali Kempen
Alec Deckers,,,0.9354143466934853,,,,0.9354143466934853,Magali Kempen
Rinky Hijikata,,,0.7559289460184544,,,,0.7559289460184544,Magali Kempen
Mai Hontama,,,0.8017837257372732,,,,0.8017837257372732,Magali Kempen
Eva Vedder,,,1.0,,,,1.0,Magali Kempen
Raluka Serban,,,0.7559289460184544,,,,0.7559289460184544,Magali Kempen
Lexie Stevens,,,1.0,,,,1.0,Magali Kempen
Jesika Maleckova,,,0.7559289460184544,,,,0.7559289460184544,Magali Kempen
Jordan Thompson,,,0.6172133998483676,,,,0.6172133998483676,Magali Kempen
Sachia Vickery,,,0.628970902033151,,,,0.628970902033151,Magali Kempen
Arthur Fils,,,0.6837634587578276,,,,0.6837634587578276,Magali Kempen
Venus Williams,,,0.6837634587578276,,,,0.6837634587578276,Magali Kempen
Susan Bandecchi,,,0.6172133998483676,,,,0.6172133998483676,Magali Kempen
Carol Zhao,,,0.7559289460184544,,,,0.7559289460184544,Magali Kempen
Ekaterina Makarova,,,0.7559289460184544,,,,0.7559289460184544,Magali Kempen
Jason Kubler,,,0.7559289460184544,,,,0.7559289460184544,Magali Kempen
Celine Naef,,,0.7559289460184544,,,,0.7559289460184544,Magali Kempen
Pavel Kotov,,,0.8017837257372732,,,,0.8017837257372732,Magali Kempen
Polina Kudermetova,,,0.8571428571428571,,,,0.8571428571428571,Magali Kempen
Lloyd Harris,,,0.7559289460184544,,,,0.7559289460184544,Magali Kempen
Zizou Bergs,,,0.8819171036881969,,,,0.8819171036881969,Magali Kempen
Jesper de Jong,,,1.0,,,,1.0,Magali Kempen
Kimberly Birrell,,,0.6837634587578276,,,,0.6837634587578276,Magali Kempen
Greet Minnen,,,0.7142857142857143,,,,0.7142857142857143,Magali Kempen
Lesley Pattinama Kerkhove,,,0.9354143466934853,,,,0.9354143466934853,Magali Kempen
Yanina Wickmayer,,,0.9354143466934853,,,,0.9354143466934853,Magali Kempen
Ricardas Berankis,,,0.7559289460184544,,,,0.7559289460184544,Magali Kempen
Arthur Rinderknech,,,0.7171371656006361,,,,0.7171371656006361,Magali Kempen
Lena Papadakis,,,0.6172133998483676,,,,0.6172133998483676,Magali Kempen
Mackenzie McDonald,,,0.7171371656006361,,,,0.7171371656006361,Magali Kempen
Andrea Vavassori,,,0.6172133998483676,,,,0.6172133998483676,Magali Kempen
Max Purcell,,,0.5039526306789696,,,,0.5039526306789696,Magali Kempen
Eva Lys,,,0.7559289460184544,,,,0.7559289460184544,Magali Kempen
Miomir Kecmanovic,,,0.6837634587578276,,,,0.6837634587578276,Magali Kempen
Evgeniya Rodina,,,0.8017837257372732,,,,0.8017837257372732,Magali Kempen
Pierre-Hugues Herbert,,,0.7171371656006361,,,,0.7171371656006361,Magali Kempen
Liudmila Samsonova,,,0.7559289460184544,,,,0.7559289460184544,Magali Kempen
Varvara Gracheva,,,0.8017837257372732,,,,0.8017837257372732,Magali Kempen
Pablo Carreno Busta,,,0.6060915267313265,,,,0.6060915267313265,Magali Kempen
Alex de Minaur,,,0.5345224838248488,,,,0.5345224838248488,Magali Kempen
Brandon Nakashima,,,0.6546536707079772,,,,0.6546536707079772,Magali Kempen
Botic van de Zandschulp,,,0.7977240352174656,,,,0.7977240352174656,Magali Kempen
Ankita Raina,,,0.6761234037828132,,,,0.6761234037828132,Magali Kempen
Karolina Muchova,,,0.6546536707079772,,,,0.6546536707079772,Magali Kempen
Miyu Kato,,,0.8571428571428571,,,,0.8571428571428571,Magali Kempen
Roberto Bautista Agut,,,0.4364357804719848,,,,0.4364357804719848,Magali Kempen
Sabine Lisicki,,,0.7559289460184544,,,,0.7559289460184544,Magali Kempen
Daniil Medvedev,,,0.6837634587578276,,,,0.6837634587578276,Magali Kempen
Ellen Perez,,,0.5698028822981898,,,,0.5698028822981898,Magali Kempen
Adrian Mannarino,,,0.11396057645963795,,,,0.11396057645963795,Magali Kempen
Emil Ruusuvuori,,,0.6837634587578276,,,,0.6837634587578276,Magali Kempen
Anna-Lena Friedsam,,,0.7171371656006361,,,,0.7171371656006361,Magali Kempen
Marin Cilic,,,0.4364357804719848,,,,0.4364357804719848,Magali Kempen
Tallon Griekspoor,,,0.8366600265340756,,,,0.8366600265340756,Magali Kempen
Rebecca Peterson,,,0.6837634587578276,,,,0.6837634587578276,Magali Kempen
Victoria Azarenka,,,0.6546536707079772,,,,0.6546536707079772,Magali Kempen
Oksana Kalashnikova,,,0.6681531047810609,,,,0.6681531047810609,Magali Kempen
Ekaterina Alexandrova,,,0.5714285714285714,,,,0.5714285714285714,Magali Kempen
Jasmijn Gimbrere ,,,0.6681531047810609,,,,0.6681531047810609,Magali Kempen
Borna Coric,,,0.6837634587578276,,,,0.6837634587578276,Magali Kempen
Tim van Rijthoven,,,0.35856858280031806,,,,0.35856858280031806,Magali Kempen
Maxime Cressy,,,0.4364357804719848,,,,0.4364357804719848,Magali Kempen
Milos Raonic,,,0.5500190982169268,,,,0.5500190982169268,Magali Kempen
Marie Bouzkova,,,0.5345224838248488,,,,0.5345224838248488,Magali Kempen
Alexander Bublik,,,0.6546536707079772,,,,0.6546536707079772,Magali Kempen
Caty Mcnally,,,0.6546536707079772,,,,0.6546536707079772,Magali Kempen
Qinwen Zheng,,,0.5855400437691199,,,,0.5855400437691199,Magali Kempen
Elina Svitolina,,,0.6060915267313265,,,,0.6060915267313265,Magali Kempen
Alison Riske-Amritraj,,,0.2182178902359924,,,,0.2182178902359924,Magali Kempen
Bibiane Schoofs,,,1.0,,,,1.0,Magali Kempen
Felix Auger-Aliassime,,,0.6060915267313265,,,,0.6060915267313265,Magali Kempen
Ugo Humbert,,,0.5698028822981898,,,,0.5698028822981898,Magali Kempen
Bernabe Zapata Miralles,,,0.6060915267313265,,,,0.6060915267313265,Magali Kempen
Ysaline Bonaventure,,,0.6546536707079772,,,,0.6546536707079772,Magali Kempen
Shelby Rogers,,,0.5039526306789696,,,,0.5039526306789696,Magali Kempen
Anna Blinkova,,,0.8017837257372732,,,,0.8017837257372732,Magali Kempen
Belinda Bencic,,,0.4364357804719848,,,,0.4364357804719848,Magali Kempen
Jannik Sinner,,,0.628970902033151,,,,0.628970902033151,Magali Kempen
Mikael Ymer,,,0.6837634587578276,,,,0.6837634587578276,Magali Kempen
Elise Mertens,,,0.7637626158259734,,,,0.7637626158259734,Magali Kempen
Veronika Kudermetova,,,0.6837634587578276,,,,0.6837634587578276,Magali Kempen
Kristina Dmitruk,,,0.7559289460184544,,,,0.7559289460184544,Magali Kempen
Aliaksandra Sasnovich,,,0.7171371656006361,,,,0.7171371656006361,Magali Kempen
Bianca Andreescu,,,0.5855400437691199,,,,0.5855400437691199,Magali Kempen
Marc-Andrea Huesler,,,0.629940788348712,,,,0.629940788348712,Magali Kempen
Petra Martic,,,0.6837634587578276,,,,0.6837634587578276,Magali Kempen
Erin Routliffe,,,0.7171371656006361,,,,0.7171371656006361,Magali Kempen
Lena Papadakis,,,0.5773502691896258,,,,0.5773502691896258,Jasmijn Gimbrere 
Raluka Serban,,,0.47140452079103173,,,,0.47140452079103173,Jasmijn Gimbrere 
Ashlyn Krueger,,,0.47140452079103173,,,,0.47140452079103173,Jasmijn Gimbrere 
Coco Vandeweghe,,,0.23570226039551587,,,,0.23570226039551587,Jasmijn Gimbrere 
Alec Deckers,,,0.625,,,,0.625,Jasmijn Gimbrere 
Polina Kudermetova,,,0.5345224838248488,,,,0.5345224838248488,Jasmijn Gimbrere 
Gijs Brouwer,,,0.5892556509887896,,,,0.5892556509887896,Jasmijn Gimbrere 
Dalila Jakupovic,,,0.5,,,,0.5,Jasmijn Gimbrere 
Zizou Bergs,,,0.5892556509887896,,,,0.5892556509887896,Jasmijn Gimbrere 
Ilya Ivashka,,,0.5,,,,0.5,Jasmijn Gimbrere 
Lloyd Harris,,,0.47140452079103173,,,,0.47140452079103173,Jasmijn Gimbrere 
Ricardas Berankis,,,0.47140452079103173,,,,0.47140452079103173,Jasmijn Gimbrere 
Mai Hontama,,,0.5,,,,0.5,Jasmijn Gimbrere 
Yanina Wickmayer,,,0.625,,,,0.625,Jasmijn Gimbrere 
Lesley Pattinama Kerkhove,,,0.625,,,,0.625,Jasmijn Gimbrere 
Andrea Vavassori,,,0.2886751345948129,,,,0.2886751345948129,Jasmijn Gimbrere 
Venus Williams,,,0.42640143271122083,,,,0.42640143271122083,Jasmijn Gimbrere 
Mackenzie McDonald,,,0.4472135954999579,,,,0.4472135954999579,Jasmijn Gimbrere 
Lucrezia Stefanini,,,0.47140452079103173,,,,0.47140452079103173,Jasmijn Gimbrere 
Jason Kubler,,,0.47140452079103173,,,,0.47140452079103173,Jasmijn Gimbrere 
Katie Volynets,,,0.47140452079103173,,,,0.47140452079103173,Jasmijn Gimbrere 
Celine Naef,,,0.47140452079103173,,,,0.47140452079103173,Jasmijn Gimbrere 
Giovanni Mpetshi Perricard,,,0.5,,,,0.5,Jasmijn Gimbrere 
Greet Minnen,,,0.4008918628686366,,,,0.4008918628686366,Jasmijn Gimbrere 
Jelle Sels,,,0.6681531047810609,,,,0.6681531047810609,Jasmijn Gimbrere 
Noah Gabriel,,,0.7905694150420948,,,,0.7905694150420948,Jasmijn Gimbrere 
Susan Bandecchi,,,0.5773502691896258,,,,0.5773502691896258,Jasmijn Gimbrere 
Dalma Galfi,,,0.47140452079103173,,,,0.47140452079103173,Jasmijn Gimbrere 
Taylah Preston,,,0.875,,,,0.875,Jasmijn Gimbrere 
Arthur Rinderknech,,,0.4472135954999579,,,,0.4472135954999579,Jasmijn Gimbrere 
Magali Kempen,,,0.6681531047810609,,,,0.6681531047810609,Jasmijn Gimbrere 
Jesika Maleckova,,,0.47140452079103173,,,,0.47140452079103173,Jasmijn Gimbrere 
David Goffin,,,0.5590169943749475,,,,0.5590169943749475,Jasmijn Gimbrere 
Jordan Thompson,,,0.2886751345948129,,,,0.2886751345948129,Jasmijn Gimbrere 
Robin Haase,,,0.6681531047810609,,,,0.6681531047810609,Jasmijn Gimbrere 
Alexei Popyrin,,,0.47140452079103173,,,,0.47140452079103173,Jasmijn Gimbrere 
Natalija Stevanovic,,,0.2886751345948129,,,,0.2886751345948129,Jasmijn Gimbrere 
Kimberly Birrell,,,0.7462025072446364,,,,0.7462025072446364,Jasmijn Gimbrere 
Eva Lys,,,0.47140452079103173,,,,0.47140452079103173,Jasmijn Gimbrere 
Zeynep Sonmez,,,0.6324555320336759,,,,0.6324555320336759,Jasmijn Gimbrere 
Edan Leshem,,,0.5345224838248488,,,,0.5345224838248488,Jasmijn Gimbrere 
Jesper de Jong,,,0.6681531047810609,,,,0.6681531047810609,Jasmijn Gimbrere 
Ana Konjuh,,,0.47140452079103173,,,,0.47140452079103173,Jasmijn Gimbrere 
Yue Yuan,,,0.5,,,,0.5,Jasmijn Gimbrere 
Max Purcell,,,0.5892556509887896,,,,0.5892556509887896,Jasmijn Gimbrere 
Rinky Hijikata,,,0.47140452079103173,,,,0.47140452079103173,Jasmijn Gimbrere 
Carol Zhao,,,0.47140452079103173,,,,0.47140452079103173,Jasmijn Gimbrere 
Sachia Vickery,,,0.4902903378454601,,,,0.4902903378454601,Jasmijn Gimbrere 
Dayne Kelly,,,0.5345224838248488,,,,0.5345224838248488,Jasmijn Gimbrere 
Eva Vedder,,,0.6681531047810609,,,,0.6681531047810609,Jasmijn Gimbrere 
Viktoria Hruncakova,,,0.47140452079103173,,,,0.47140452079103173,Jasmijn Gimbrere 
Arthur Fils,,,0.7462025072446364,,,,0.7462025072446364,Jasmijn Gimbrere 
Anouk Koevermans,,,0.6681531047810609,,,,0.6681531047810609,Jasmijn Gimbrere 
Pavel Kotov,,,0.5,,,,0.5,Jasmijn Gimbrere 
Corentin Moutet,,,0.25,,,,0.25,Jasmijn Gimbrere 
Emina Bektas,,,0.47140452079103173,,,,0.47140452079103173,Jasmijn Gimbrere 
Priscilla Hon,,,0.47140452079103173,,,,0.47140452079103173,Jasmijn Gimbrere 
Laslo Djere,,,0.47140452079103173,,,,0.47140452079103173,Jasmijn Gimbrere 
Lexie Stevens,,,0.6681531047810609,,,,0.6681531047810609,Jasmijn Gimbrere 
Ekaterina Makarova,,,0.7071067811865475,,,,0.7071067811865475,Jasmijn Gimbrere 
Jessika Ponchet,,,0.47140452079103173,,,,0.47140452079103173,Jasmijn Gimbrere 
Marc-Andrea Huesler,,,0.47140452079103173,,,,0.47140452079103173,Jasmijn Gimbrere 
Maxime Cressy,,,0.20412414523193154,,,,0.20412414523193154,Jasmijn Gimbrere 
Sabine Lisicki,,,0.47140452079103173,,,,0.47140452079103173,Jasmijn Gimbrere 
Aliaksandra Sasnovich,,,0.5590169943749475,,,,0.5590169943749475,Jasmijn Gimbrere 
Emil Ruusuvuori,,,0.42640143271122083,,,,0.42640143271122083,Jasmijn Gimbrere 
Belinda Bencic,,,0.20412414523193154,,,,0.20412414523193154,Jasmijn Gimbrere 
Mikael Ymer,,,0.42640143271122083,,,,0.42640143271122083,Jasmijn Gimbrere 
Felix Auger-Aliassime,,,0.3779644730092272,,,,0.3779644730092272,Jasmijn Gimbrere 
Evgeniya Rodina,,,0.5,,,,0.5,Jasmijn Gimbrere 
Ekaterina Alexandrova,,,0.2672612419124244,,,,0.2672612419124244,Jasmijn Gimbrere 
Miyu Kato,,,0.5345224838248488,,,,0.5345224838248488,Jasmijn Gimbrere 
